method1,method2,accuracy,precision,recall,f1_score,jaccard,dice_coefficient,intersection_over_union,pixel_agreement,sklearn_kmeans_area,area_difference,area_ratio,true_negative,false_positive,false_negative,true_positive,time1,time2,time_diff,sklearn_dbscan_area,sklearn_meanshift_area,sklearn_gmm_area,skimage_felzenszwalb_area,skimage_slic_area,skimage_quickshift_area,skimage_watershed_area,skimage_random_walker_area,skimage_chan_vese_area,skimage_active_contour_area,skimage_threshold_otsu_area,skimage_threshold_niblack_area,skimage_threshold_sauvola_area,skimage_sobel_area,skimage_canny_area
sklearn_meanshift,skimage_sobel,0.16418782552083333,1.0,0.16202195779456016,0.2788621277037948,0.16202195779456016,0.27886212770379093,0.16202195779455753,0.16418782552083333,,513523,0.16202195779455753,1588,0,513523,99289,19.53449821472168,0.00723719596862793,19.52726101875305,,612812.0,,,,,,,,,,,,99289.0,
sklearn_meanshift,skimage_canny,0.20665852864583334,1.0,0.2046027166569845,0.3397015693685273,0.2046027166569845,0.3397015693685227,0.20460271665698118,0.20665852864583334,,487429,0.20460271665698118,1588,0,487429,125383,19.53449821472168,0.03164935111999512,19.502848863601685,,612812.0,,,,,,,,,,,,,125383.0
sklearn_gmm,sklearn_kmeans,0.5031722005208333,0.495567514098477,0.610571843962471,0.5470912298454403,0.37654892109106136,0.5470912298454321,0.37654892109105365,0.5031722005208333,372026.0,18446744073709481543,0.8116448850348951,124785,187662,117589,184364,2.520590305328369,0.2623319625854492,2.25825834274292,,,301953.0,,,,,,,,,,,,
sklearn_gmm,sklearn_dbscan,0.5319254557291667,0.5393135452237107,0.32638192036508995,0.40666076597570816,0.2552254769680191,0.4066607659756997,0.2552254769680125,0.5319254557291667,,119217,0.6051802764006118,228263,84184,203401,98552,2.520590305328369,0.5228917598724365,1.9976985454559326,182736.0,,301953.0,,,,,,,,,,,,
sklearn_gmm,sklearn_meanshift,0.48887532552083335,0.4901421643179311,0.9947409033856263,0.6567041808551923,0.48887532552083335,0.6567041808551851,0.48887532552082535,0.48887532552083335,,18446744073709240757,0.4927334973858134,0,312447,1588,300365,2.520590305328369,19.53449821472168,17.01390790939331,,612812.0,301953.0,,,,,,,,,,,,
sklearn_gmm,sklearn_gmm,1.0,1.0,1.0,1.0,1.0,0.9999999999999835,0.9999999999999668,1.0,,0,0.9999999999999668,312447,0,0,301953,2.520590305328369,2.520590305328369,0.0,,,301953.0,,,,,,,,,,,,
sklearn_gmm,skimage_felzenszwalb,0.54703125,0.5207935103919193,0.9808016479385865,0.6803366811544929,0.5155380705358076,0.6803366811544851,0.5155380705357986,0.54703125,,18446744073709284906,0.5309875972236539,39940,272507,5797,296156,2.520590305328369,0.4669058322906494,2.0536844730377197,,,301953.0,568663.0,,,,,,,,,,,
sklearn_gmm,skimage_slic,0.503134765625,0.49715946511385234,0.962487539451504,0.6556513852949604,0.48770934720590703,0.6556513852949529,0.4877093472058988,0.503134765625,,18446744073709268996,0.5165360014916782,18500,293947,11327,290626,2.520590305328369,0.34077906608581543,2.1798112392425537,,,301953.0,,584573.0,,,,,,,,,,
sklearn_gmm,skimage_quickshift,0.494345703125,0.4928773393052282,0.9992945922047471,0.6601513530542994,0.4927059146263802,0.6601513530542922,0.49270591462637214,0.494345703125,,18446744073709241368,0.49322526425143876,1986,310461,213,301740,2.520590305328369,2.2058029174804688,0.3147873878479004,,,301953.0,,,612201.0,,,,,,,,,
sklearn_gmm,skimage_watershed,0.3922021484375,0.4334010398225966,0.7702390769424381,0.554688086927591,0.3837843457253794,0.5546880869275843,0.38378434572537307,0.3922021484375,,18446744073709316939,0.562683785848712,8393,304054,69377,232576,2.520590305328369,0.15744614601135254,2.3631441593170166,,,301953.0,,,,536630.0,,,,,,,,
sklearn_gmm,skimage_random_walker,0.43752115885416665,0.4598457659249443,0.8274400320579692,0.5911582274812104,0.4196058343899838,0.5911582274812034,0.41960583438997673,0.43752115885416665,,18446744073709310239,0.5557451272707092,18965,293482,52105,249848,2.520590305328369,6.349860429763794,3.829270124435425,,,301953.0,,,,,543330.0,,,,,,,
sklearn_gmm,skimage_chan_vese,0.7197867838541666,0.7447464096065652,0.6539792616731743,0.6964177709595225,0.5342338637679435,0.6964177709595102,0.5342338637679289,0.7197867838541666,,36801,0.8781234165581769,244766,67681,104482,197471,2.520590305328369,2.432753086090088,0.08783721923828125,,,301953.0,,,,,,265152.0,,,,,,
